traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
301.0,2024-01-13T12:00Z,London,Camden,3500.0,12.152071102258216,4.0,Low,,3329.0
302.0,TBD,,Southwark,,104.35451508863731,4.0,Medium,,221.0
303.0,2024-01-13 14:00,,,300.0,118.29316360332125,1.0,High,Snowy,626.0
304.0,2024-01-13 15:00,London,Islington,21119.0,,8.0,High,,6845.0
305.0,2024-01-13T16:00Z,London,,2591.0,58.597210355936696,0.0,Low,Snowy,4987.0
306.0,TBD,London,,3181.0,-5.284778980876402,2.0,High,Snowy,28174.0
307.0,13/01/2024 06PM,,Chelsea,2539.0,74.05498498397728,3.0,Low,Snowy,3210.0
308.0,2024-01-13 19:00,London,,1086.0,93.23748427426364,1.0,Medium,Damaged,36012.0
309.0,2024-01-13 20:00,,,1537.0,28.688976029004227,5.0,Low,Damaged,3195.0
310.0,13/01/2024 09PM,,Chelsea,1364.0,97.17719032226564,4.0,Medium,Dry,7229.0
311.0,13/01/2024 10PM,,Camden,2253.0,95.81455573671727,0.0,,,6427.0
312.0,2099-00-00 99:99,London,Islington,2111.0,53.355896901517376,7.0,Low,,5352.0
313.0,2099-00-00 99:99,London,,27978.0,38.77679914676658,6.0,Low,Snowy,3798.0
314.0,14/01/2024 01AM,London,Kensington,4207.0,-18.09333900426598,1.0,High,Damaged,3000.0
315.0,TBD,,,1204.0,-2.76528308315466,1.0,,,5405.0
316.0,14/01/2024 03AM,,Camden,4236.0,-9.470553739564261,5.0,Low,Damaged,3569.0
317.0,14/01/2024 04AM,London,Kensington,2530.0,71.61738984766096,7.0,Low,Wet,6049.0
318.0,2024-01-14T05:00Z,London,Islington,506.0,43.92990818158196,1.0,Medium,Snowy,8119.0
319.0,2099-00-00 99:99,,Islington,3315.0,75.30674109429073,3.0,High,Damaged,7801.0
320.0,2024-01-14T07:00Z,London,Chelsea,1191.0,72.00384055813697,4.0,Medium,Dry,129.0
321.0,2024-01-14T08:00Z,,Kensington,1763.0,47.45636420406391,,Medium,Damaged,7340.0
322.0,2024-01-14 09:00,London,,2653.0,8.539495986873089,8.0,High,Snowy,3073.0
323.0,2024-01-14 10:00,London,,1684.0,62.933569184903675,9.0,,Wet,290.0
324.0,2099-00-00 99:99,,Southwark,1723.0,58.408020695190174,3.0,,Damaged,6600.0
325.0,14/01/2024 12PM,,Southwark,1801.0,104.37858287482351,2.0,Medium,Wet,7141.0
326.0,14/01/2024 01PM,London,Southwark,441.0,73.80237167167768,6.0,,Damaged,5788.0
327.0,,London,Camden,3363.0,110.5347367092353,7.0,,Wet,13775.0
328.0,14/01/2024 03PM,London,Southwark,3910.0,-18.215510734110826,0.0,High,Dry,32600.0
329.0,2024-01-14T16:00Z,London,,4576.0,-3.138725521395898,3.0,,Wet,8557.0
330.0,2099-00-00 99:99,London,,2185.0,55.90466336763658,1.0,High,Dry,2521.0
331.0,TBD,London,Camden,4600.0,27.434927203054595,51.0,Low,Dry,6272.0
332.0,2024-01-14T19:00Z,London,Southwark,26514.0,114.27686742945302,9.0,High,,2073.0
333.0,2024-01-14 20:00,London,Chelsea,101.0,70.14014302228333,8.0,High,Snowy,2412.0
,2099-00-00 99:99,London,Camden,3705.0,83.0296902651257,1.0,,Wet,381.0
335.0,TBD,,Southwark,3459.0,12.92016277644033,8.0,,Snowy,5344.0
336.0,2024-01-14 23:00,,Islington,1813.0,64.40655654960256,3.0,Low,Wet,7203.0
337.0,2024-01-15T00:00Z,London,Camden,14056.0,-12.706909132909315,4.0,,Snowy,3158.0
338.0,TBD,,,2695.0,-4.722902819122401,8.0,Low,Damaged,8740.0
339.0,2024-01-15T02:00Z,,Chelsea,1964.0,9.679994559682818,3.0,Medium,Dry,7517.0
340.0,2024-01-15 03:00,London,Chelsea,1421.0,3.4033130273719854,7.0,Low,Dry,2981.0
341.0,2099-00-00 99:99,London,Islington,2287.0,109.02596797302036,1.0,Low,Snowy,2393.0
342.0,2024-01-15T05:00Z,,Chelsea,148.0,,48.0,,Dry,3382.0
343.0,2024-01-15 06:00,London,Camden,3264.0,77.35693175547635,8.0,Low,Snowy,2145.0
344.0,2024-01-15 07:00,,Southwark,4253.0,58.10286430517999,8.0,,Damaged,4049.0
,,London,Camden,296.0,-2.013562711322468,29.0,Low,Wet,1524.0
346.0,15/01/2024 09AM,,Southwark,2219.0,12.919904934819336,5.0,High,Snowy,2372.0
347.0,TBD,London,Camden,3966.0,22.48461291837973,9.0,High,Dry,2356.0
348.0,2024-01-15T11:00Z,,,22870.0,61.97362289156132,7.0,High,Snowy,4932.0
,TBD,,,790.0,9.145235872574482,9.0,High,Dry,39820.0
350.0,2024-01-15 13:00,,Camden,194.0,-10.879454235660829,5.0,High,Dry,6375.0
351.0,2024-01-15T14:00Z,London,Camden,273.0,78.61242502765455,4.0,,Snowy,3751.0
352.0,2024-01-15T15:00Z,London,,210.0,17.519225657555886,9.0,Low,Dry,1696.0
353.0,TBD,London,,4596.0,73.19908053369223,6.0,Medium,Damaged,5302.0
354.0,2099-00-00 99:99,London,Southwark,29528.0,100.94109829930944,1.0,,Snowy,24965.0
355.0,2099-00-00 99:99,,Southwark,1341.0,33.86017153225663,3.0,Low,Snowy,7706.0
356.0,15/01/2024 07PM,London,Southwark,2004.0,112.17837705829308,8.0,,Wet,8091.0
,2024-01-15 20:00,London,Kensington,3375.0,-17.33539152327827,2.0,Medium,Dry,6822.0
358.0,2024-01-15 21:00,,Southwark,594.0,112.4303963549218,7.0,,,3940.0
359.0,TBD,,Islington,1198.0,26.180992332576704,0.0,High,,2983.0
360.0,15/01/2024 11PM,,Islington,4502.0,44.42484890523072,3.0,Low,Damaged,3670.0
361.0,2024-01-16 00:00,,Camden,4635.0,14.611899122103702,0.0,,Dry,1118.0
362.0,2099-00-00 99:99,London,Chelsea,20969.0,6.726188792528495,9.0,Low,,44980.0
363.0,,,Camden,,35.89722988597668,1.0,,,6322.0
364.0,2099-00-00 99:99,,,323.0,32.513114176503095,3.0,Medium,Wet,17425.0
365.0,2024-01-16 04:00,,,1047.0,84.53340254050951,2.0,,,2204.0
366.0,,,Islington,1604.0,38.00904315046124,0.0,,Dry,4611.0
367.0,TBD,,Chelsea,1935.0,115.09865249197712,4.0,,Wet,3940.0
368.0,2099-00-00 99:99,London,Southwark,19208.0,65.98208462847677,1.0,Medium,Snowy,7287.0
369.0,2099-00-00 99:99,London,Kensington,4871.0,19.76661994015378,9.0,Low,Damaged,6068.0
370.0,2099-00-00 99:99,London,Islington,3610.0,27.266416051278068,40.0,Low,Wet,853.0
371.0,16/01/2024 10AM,,Kensington,3939.0,102.26788435669499,6.0,,Dry,6053.0
372.0,2024-01-16T11:00Z,,,3335.0,67.23665819134688,8.0,,Dry,3568.0
373.0,2024-01-16 12:00,London,Southwark,16685.0,23.58966638950791,9.0,Medium,Damaged,1692.0
374.0,2099-00-00 99:99,,Southwark,1680.0,109.36731753541284,5.0,Medium,Snowy,22581.0
375.0,TBD,London,,538.0,-9.161297060771261,5.0,Low,,1876.0
376.0,2024-01-16 15:00,London,,,-8.58323928364644,2.0,Low,Damaged,6370.0
377.0,2024-01-16T16:00Z,,Southwark,1562.0,,9.0,,Damaged,
378.0,16/01/2024 05PM,,Camden,2601.0,61.82192741348218,0.0,,Snowy,8541.0
379.0,2024-01-16T18:00Z,,Camden,2457.0,42.21706052874821,1.0,High,Damaged,2472.0
380.0,16/01/2024 07PM,,Kensington,24757.0,26.99005685223695,9.0,,Dry,3935.0
381.0,16/01/2024 08PM,London,Chelsea,2802.0,72.05684471916587,7.0,Low,,4622.0
382.0,TBD,London,Camden,433.0,101.69376176630962,5.0,Medium,,4029.0
383.0,,London,Camden,17428.0,79.27296631934895,8.0,Medium,Wet,6368.0
384.0,2024-01-16 23:00,London,Chelsea,3266.0,-8.319841207617918,34.0,High,Dry,2015.0
385.0,2024-01-17T00:00Z,,Chelsea,709.0,111.05060034318596,6.0,Low,Dry,5518.0
386.0,17/01/2024 01AM,,Camden,2991.0,-16.249771872926797,5.0,High,Snowy,
387.0,2024-01-17 02:00,,Southwark,734.0,115.88108069484626,59.0,,Damaged,7493.0
,2024-01-17T03:00Z,London,,597.0,73.11745654941852,4.0,Medium,Snowy,2027.0
389.0,2024-01-17T04:00Z,,Chelsea,3018.0,5.330598617267031,3.0,,,30118.0
390.0,17/01/2024 05AM,London,Camden,23400.0,93.79725023012145,5.0,High,Dry,16663.0
391.0,TBD,,Islington,4251.0,34.313255859003,0.0,Low,Wet,6530.0
392.0,2099-00-00 99:99,,Islington,,54.43704864895712,1.0,,Snowy,5615.0
393.0,2024-01-17 08:00,,Kensington,2425.0,33.64054438435578,5.0,,Damaged,1520.0
394.0,2024-01-17 09:00,,Kensington,2817.0,32.514091035829566,7.0,Medium,,6161.0
395.0,2024-01-17T10:00Z,London,Southwark,2280.0,18.435285305263804,1.0,High,Damaged,7086.0
396.0,17/01/2024 11AM,London,Islington,1840.0,70.70107011132437,0.0,,Dry,6161.0
397.0,2024-01-17 12:00,,Islington,3982.0,23.972117820649622,9.0,High,Wet,8761.0
398.0,17/01/2024 01PM,London,Chelsea,573.0,118.0240728911772,0.0,Medium,Wet,3531.0
399.0,2024-01-17 14:00,London,Southwark,849.0,75.36675961451063,8.0,Medium,Damaged,7069.0
400.0,TBD,London,Kensington,1510.0,20.52375241361509,38.0,Medium,,4456.0
401.0,2099-00-00 99:99,London,Southwark,4703.0,70.11734418706438,8.0,Medium,Wet,
402.0,17/01/2024 05PM,London,Islington,2927.0,93.35234707259693,2.0,High,Dry,7786.0
403.0,17/01/2024 06PM,,Kensington,1651.0,9.029790120418058,9.0,High,,3666.0
404.0,2024-01-17 19:00,,Camden,2036.0,40.51788928192323,1.0,Medium,,6319.0
405.0,2099-00-00 99:99,London,Camden,3106.0,107.20551316522605,6.0,,Dry,2984.0
406.0,2024-01-17T21:00Z,,,24750.0,,6.0,,Damaged,1171.0
407.0,17/01/2024 10PM,London,Camden,134.0,15.16390159432235,7.0,Low,Damaged,8800.0
408.0,17/01/2024 11PM,London,Camden,3900.0,74.49007648172018,4.0,Low,Wet,2039.0
409.0,2024-01-18 00:00,,Kensington,2595.0,-15.20578894373612,39.0,,Wet,4273.0
410.0,18/01/2024 01AM,,,3466.0,22.97542721871538,4.0,Medium,Snowy,48571.0
411.0,2024-01-18T02:00Z,London,Kensington,2401.0,94.31215459571627,6.0,High,Wet,7613.0
412.0,2024-01-18 03:00,London,Chelsea,1669.0,-18.07892187432379,3.0,High,Damaged,6100.0
413.0,2099-00-00 99:99,London,Islington,119.0,7.9527284445178,4.0,,Snowy,186.0
414.0,,London,Kensington,19459.0,74.90685339017342,4.0,Medium,Snowy,24593.0
415.0,2099-00-00 99:99,,Chelsea,,,0.0,Medium,Damaged,716.0
416.0,2024-01-18T07:00Z,London,Islington,1531.0,74.04070659568539,7.0,Low,Damaged,7038.0
417.0,2099-00-00 99:99,London,Kensington,4460.0,-12.103520256055795,2.0,,Dry,6406.0
418.0,2099-00-00 99:99,London,Southwark,4281.0,8.85115335894636,2.0,Low,Snowy,2546.0
419.0,2024-01-18T10:00Z,London,Kensington,20951.0,20.43138316219367,7.0,Low,Damaged,3088.0
420.0,2099-00-00 99:99,London,Chelsea,2633.0,24.631326576379923,6.0,High,Damaged,1253.0
421.0,TBD,London,Camden,1615.0,-10.44041946521281,5.0,Low,Wet,824.0
422.0,2024-01-18T13:00Z,,Camden,887.0,48.274306642499724,9.0,,Damaged,2702.0
423.0,2024-01-18T14:00Z,London,Camden,123.0,40.77277747974667,3.0,Medium,Damaged,2255.0
424.0,2024-01-18 15:00,,Kensington,2546.0,43.24806021668323,6.0,Medium,Snowy,4484.0
425.0,2024-01-18T16:00Z,,Southwark,1533.0,53.202993014030895,7.0,Medium,Snowy,8441.0
426.0,18/01/2024 05PM,London,Camden,4306.0,7.876256966464815,9.0,Low,Snowy,4190.0
427.0,18/01/2024 06PM,,Kensington,,95.40397309109798,9.0,,Dry,6658.0
428.0,2024-01-18T19:00Z,London,,4114.0,68.1683828547411,7.0,Medium,Dry,15225.0
429.0,18/01/2024 08PM,London,Chelsea,1889.0,20.021989259857605,6.0,,Dry,16014.0
,2024-01-18T21:00Z,,Camden,,89.26821012678299,1.0,Low,Snowy,5254.0
431.0,18/01/2024 10PM,,Chelsea,,4.093886119888609,7.0,Medium,Snowy,5806.0
432.0,2099-00-00 99:99,London,Islington,4626.0,89.54785527003482,5.0,High,Wet,5879.0
433.0,2099-00-00 99:99,London,Chelsea,1730.0,4.316816267356419,9.0,Medium,Damaged,43503.0
434.0,19/01/2024 01AM,,Islington,1237.0,13.207301372757412,9.0,Low,Wet,2772.0
435.0,2024-01-19 02:00,London,Southwark,12975.0,63.219090767598985,6.0,,Damaged,7631.0
436.0,,,Kensington,3649.0,45.81735128277531,1.0,High,Wet,5236.0
437.0,19/01/2024 04AM,,Chelsea,26942.0,-13.510840403361877,5.0,,Damaged,32395.0
438.0,2024-01-19 05:00,,,2043.0,49.76203883813479,1.0,High,,5020.0
439.0,2024-01-19T06:00Z,,Chelsea,820.0,103.02772751663231,3.0,,,4883.0
440.0,2099-00-00 99:99,London,Islington,3315.0,46.91832016622388,9.0,Medium,Snowy,2975.0
441.0,2024-01-19T08:00Z,,,424.0,101.7782093964439,0.0,Low,,265.0
442.0,19/01/2024 09AM,,Islington,2391.0,60.29386742161949,8.0,,Snowy,1266.0
443.0,19/01/2024 10AM,,Chelsea,2647.0,5.937168582320124,8.0,Medium,Dry,2529.0
444.0,TBD,London,Southwark,451.0,68.00450967468585,3.0,,Snowy,32798.0
445.0,,,,1808.0,70.69389588109748,4.0,,,3822.0
446.0,2024-01-19T13:00Z,London,Southwark,22359.0,94.21671351875388,1.0,High,Damaged,8296.0
447.0,2024-01-19 14:00,London,Camden,4702.0,12.37544291960298,9.0,,Damaged,33379.0
448.0,19/01/2024 03PM,London,Chelsea,4146.0,38.978272543934835,3.0,,,8074.0
449.0,19/01/2024 04PM,London,Camden,2435.0,89.162878939223,6.0,Low,Wet,3563.0
450.0,TBD,London,Kensington,3973.0,28.03474833902504,5.0,Medium,Dry,6885.0
451.0,2099-00-00 99:99,London,Southwark,2083.0,82.03403149052875,3.0,Medium,Damaged,1818.0
452.0,2024-01-19 19:00,,Kensington,288.0,18.41251386935201,8.0,Medium,Dry,2905.0
453.0,2099-00-00 99:99,London,,3.0,104.5687989186887,9.0,,Dry,1161.0
454.0,2024-01-19 21:00,,Camden,3082.0,58.482192801020744,5.0,,,3332.0
455.0,19/01/2024 10PM,London,Chelsea,2733.0,68.24296774431414,3.0,High,Wet,7761.0
456.0,TBD,,,2409.0,110.54065436934482,3.0,Low,,8459.0
457.0,2099-00-00 99:99,London,Southwark,3591.0,48.08676619152668,3.0,Low,Damaged,4542.0
458.0,TBD,London,Islington,1648.0,76.60681425376204,58.0,High,,4656.0
459.0,20/01/2024 02AM,London,Southwark,3228.0,-2.0244698831851515,32.0,Low,,7846.0
460.0,TBD,,,296.0,-17.72975040740771,2.0,Medium,,904.0
461.0,2099-00-00 99:99,,,347.0,20.0885562596424,8.0,Medium,,4737.0
462.0,2024-01-20T05:00Z,London,Southwark,4744.0,36.86488504128847,4.0,Low,Snowy,8186.0
463.0,2099-00-00 99:99,,,3142.0,35.0496700873659,2.0,High,Wet,173.0
464.0,2099-00-00 99:99,London,Camden,1373.0,22.16346419030824,1.0,,Snowy,5710.0
465.0,2099-00-00 99:99,London,Camden,3574.0,77.55440441698839,4.0,Low,Snowy,1690.0
466.0,20/01/2024 09AM,,Islington,3009.0,62.68422594333928,,High,Wet,8471.0
467.0,TBD,,Islington,1117.0,66.83241328580507,3.0,,,8743.0
468.0,20/01/2024 11AM,,,3557.0,54.998720829140325,9.0,Medium,Damaged,344.0
469.0,2099-00-00 99:99,London,Kensington,3036.0,58.186399841558554,4.0,High,Wet,8547.0
470.0,20/01/2024 01PM,London,Kensington,20975.0,25.52077160647717,3.0,,Snowy,6383.0
471.0,2024-01-20 14:00,,,2065.0,16.567022729774713,6.0,,Dry,3044.0
472.0,2099-00-00 99:99,London,Islington,3986.0,110.84423077678451,5.0,,Wet,25109.0
473.0,2099-00-00 99:99,London,Chelsea,17856.0,113.44375877915054,2.0,High,,7226.0
474.0,TBD,,Camden,4109.0,51.8067804031793,7.0,Medium,,38597.0
,2099-00-00 99:99,London,Southwark,,21.53967110810967,6.0,,Dry,25405.0
476.0,2024-01-20T19:00Z,London,Chelsea,3621.0,67.10171039485725,56.0,High,,5396.0
477.0,2099-00-00 99:99,London,Camden,4921.0,51.719856626610444,9.0,Medium,,6656.0
478.0,TBD,London,Kensington,2793.0,-18.20117915646053,9.0,Medium,Snowy,4951.0
479.0,2099-00-00 99:99,,Chelsea,634.0,114.74778499509546,,Medium,Dry,5657.0
480.0,2099-00-00 99:99,London,,22072.0,114.19762832329772,0.0,Medium,Dry,1198.0
481.0,2024-01-21 00:00,,Southwark,543.0,15.63506596314176,0.0,,Wet,8764.0
482.0,,,,4703.0,97.1573955726234,3.0,Low,Dry,4692.0
483.0,2024-01-21T02:00Z,,Southwark,777.0,60.18604460481436,43.0,High,Wet,4449.0
484.0,2024-01-21T03:00Z,,,16162.0,23.42388981539462,3.0,Medium,,8102.0
485.0,2024-01-21T04:00Z,London,Kensington,3359.0,30.52298939884734,54.0,,Snowy,48332.0
486.0,2099-00-00 99:99,London,Islington,10914.0,31.105634630108877,8.0,Medium,Dry,48130.0
487.0,2099-00-00 99:99,London,Kensington,28290.0,56.57142361810418,0.0,,,189.0
488.0,2099-00-00 99:99,,Camden,484.0,63.41472262695014,4.0,,Damaged,284.0
489.0,21/01/2024 08AM,,Kensington,2662.0,108.9371367237858,3.0,High,Dry,44892.0
490.0,21/01/2024 09AM,,,4894.0,54.55063251667512,8.0,Low,Wet,330.0
491.0,21/01/2024 10AM,London,Camden,3822.0,104.04710812869655,8.0,Medium,,1452.0
492.0,21/01/2024 11AM,London,,1915.0,115.04796503525897,2.0,Medium,Wet,1995.0
493.0,2099-00-00 99:99,,Southwark,312.0,20.032262445749804,9.0,High,Dry,4544.0
494.0,2099-00-00 99:99,London,Southwark,2996.0,51.62290553769748,1.0,,Damaged,562.0
495.0,2099-00-00 99:99,,Islington,24516.0,34.52624426127096,9.0,High,,100.0
496.0,2024-01-21 15:00,,Kensington,877.0,73.67770118222138,6.0,High,,5763.0
497.0,21/01/2024 04PM,,,2736.0,30.13191151067737,2.0,High,Dry,6577.0
498.0,TBD,London,,3951.0,-5.410394687273156,5.0,High,Wet,7019.0
499.0,TBD,London,Kensington,4290.0,36.419458146712586,0.0,High,Dry,7529.0
500.0,2024-01-21 19:00,London,,1964.0,36.63810920152872,8.0,Low,Wet,23137.0
501.0,2024-01-21 20:00,,Kensington,11013.0,69.17286443039784,7.0,,Wet,4565.0
502.0,2024-01-21 21:00,London,,4355.0,84.09486564271323,4.0,Low,Wet,1874.0
503.0,2099-00-00 99:99,London,Islington,3876.0,74.92545458814752,4.0,,,3047.0
504.0,2024-01-21T23:00Z,London,Chelsea,4933.0,61.10913089197648,9.0,Low,Wet,8792.0
505.0,2024-01-22 00:00,London,Camden,1333.0,91.77119888849364,3.0,High,Damaged,3075.0
506.0,2024-01-22T01:00Z,,,,41.02741084163968,0.0,,,3926.0
507.0,TBD,London,Kensington,741.0,71.35547808230643,7.0,High,Dry,951.0
508.0,2099-00-00 99:99,London,,2439.0,50.91599625731221,,,Dry,5284.0
509.0,2024-01-22T04:00Z,London,Chelsea,2159.0,-18.518732367895776,8.0,,Dry,3195.0
510.0,2099-00-00 99:99,,Chelsea,2201.0,46.99189563339869,8.0,,Wet,2353.0
511.0,2024-01-22T06:00Z,,,655.0,38.89399087299087,6.0,Low,Snowy,8203.0
512.0,2024-01-22T07:00Z,,,4758.0,12.881359154655208,6.0,Low,,
513.0,TBD,London,,4467.0,69.89984783030863,5.0,,Wet,1332.0
514.0,TBD,London,,3951.0,,6.0,,,45536.0
515.0,2024-01-22T10:00Z,London,Kensington,562.0,58.10149224223953,4.0,High,Dry,1634.0
516.0,2024-01-22 11:00,,Camden,1234.0,119.42943504763007,7.0,Medium,Wet,38018.0
517.0,2024-01-22T12:00Z,London,Camden,1353.0,-8.379477809964339,2.0,,Wet,467.0
518.0,2024-01-22 13:00,,,730.0,72.39827119247444,6.0,Low,,5474.0
519.0,,London,Southwark,22514.0,116.32291257754429,8.0,High,Snowy,8149.0
520.0,2024-01-22 15:00,,Kensington,4665.0,61.08337090663652,4.0,High,Wet,1743.0
521.0,2024-01-22 16:00,London,Kensington,4619.0,115.76939350909835,27.0,High,Damaged,6991.0
522.0,2099-00-00 99:99,London,,1882.0,52.882828302301526,2.0,High,Dry,
523.0,2024-01-22T18:00Z,London,Southwark,3538.0,86.75088735697015,5.0,,Dry,6286.0
524.0,2024-01-22 19:00,,Islington,3832.0,93.12179807736413,6.0,Medium,,5452.0
525.0,2099-00-00 99:99,London,Chelsea,12500.0,103.3862524962345,0.0,Medium,Snowy,455.0
526.0,2024-01-22T21:00Z,,Camden,4321.0,86.34220102730578,,Low,Dry,508.0
527.0,2024-01-22T22:00Z,London,Islington,1393.0,3.69809147715543,9.0,Medium,Wet,7001.0
528.0,2024-01-22T23:00Z,London,Southwark,3894.0,114.28794319345003,7.0,Medium,,2738.0
529.0,2024-01-23T00:00Z,,Camden,2486.0,14.446916199150492,4.0,Medium,Damaged,986.0
530.0,2099-00-00 99:99,,,16313.0,64.74477885404758,5.0,,Damaged,7161.0
531.0,,,Islington,11066.0,-1.834246934130455,1.0,Low,Damaged,1397.0
532.0,2024-01-23T03:00Z,London,Islington,,4.0022354631448795,0.0,High,Snowy,2907.0
,2024-01-23 04:00,,Kensington,955.0,115.40827394941829,1.0,High,,6751.0
534.0,TBD,,Kensington,2457.0,74.85107140982254,4.0,Low,Dry,5732.0
535.0,TBD,London,Southwark,4795.0,58.550963020554754,0.0,Medium,Dry,1545.0
536.0,2024-01-23 07:00,London,,3579.0,82.2074273381629,0.0,High,Wet,3276.0
537.0,23/01/2024 08AM,London,,1672.0,100.02819921393382,3.0,Medium,Dry,2021.0
538.0,23/01/2024 09AM,,Kensington,2837.0,66.14700191207447,8.0,Low,,1157.0
539.0,2099-00-00 99:99,,Islington,4254.0,,9.0,,,5118.0
540.0,TBD,London,Chelsea,1304.0,110.52033580948275,1.0,,Wet,4836.0
541.0,23/01/2024 12PM,London,Southwark,1045.0,105.145071246006,9.0,Low,Snowy,134.0
542.0,2024-01-23T13:00Z,London,Southwark,832.0,-6.575434106385467,2.0,High,Snowy,1380.0
543.0,23/01/2024 02PM,,Chelsea,4144.0,70.50993233967937,4.0,,Damaged,530.0
544.0,2024-01-23T15:00Z,,Chelsea,2473.0,20.790020276537362,5.0,Medium,Dry,7763.0
545.0,TBD,London,,1104.0,-10.9076632190793,5.0,High,Damaged,6382.0
546.0,TBD,London,Southwark,1805.0,17.959580616759467,6.0,High,Dry,1207.0
547.0,2024-01-23T18:00Z,,Kensington,510.0,56.42943578462808,1.0,Medium,Snowy,482.0
548.0,23/01/2024 07PM,,Southwark,3820.0,99.53516668281667,6.0,,Dry,7611.0
549.0,,London,Camden,1551.0,114.08878463814939,9.0,,Damaged,6129.0
550.0,2024-01-23 21:00,,Chelsea,1042.0,76.14143753958625,2.0,High,Dry,2277.0
551.0,2099-00-00 99:99,,Kensington,3285.0,3.86784630615651,30.0,High,Wet,8584.0
552.0,2099-00-00 99:99,London,Islington,3628.0,28.48006977258933,5.0,High,,6084.0
553.0,2024-01-24T00:00Z,,,,,6.0,,Dry,947.0
554.0,TBD,,Chelsea,3423.0,90.52216448930628,5.0,High,Damaged,12406.0
555.0,2099-00-00 99:99,London,,753.0,12.500954843388426,5.0,Medium,Dry,1667.0
556.0,2024-01-24T03:00Z,,Southwark,2336.0,-7.747535535433672,30.0,High,Wet,3367.0
557.0,2099-00-00 99:99,,Southwark,2622.0,-11.962549776716726,3.0,,Dry,2387.0
558.0,2024-01-24 05:00,London,Islington,1371.0,117.90661342859701,5.0,Low,Dry,8842.0
559.0,2024-01-24 06:00,,Chelsea,3438.0,118.4863856753274,5.0,High,Wet,5890.0
560.0,TBD,,,3668.0,31.808298913286286,8.0,,Damaged,17015.0
561.0,2024-01-24T08:00Z,London,,3685.0,104.31033918126633,0.0,High,Wet,8473.0
562.0,24/01/2024 09AM,London,Camden,2441.0,47.55875903498987,6.0,Low,Snowy,1838.0
563.0,TBD,,Camden,2605.0,83.07806423311106,6.0,High,Snowy,4587.0
564.0,2024-01-24 11:00,,Chelsea,3467.0,71.50212801982836,5.0,,Wet,6186.0
,2099-00-00 99:99,London,Camden,3222.0,74.83877200002027,4.0,,Damaged,7360.0
566.0,2024-01-24T13:00Z,,Camden,2192.0,51.22423724507907,3.0,High,Dry,6534.0
567.0,TBD,,,4264.0,-7.818751492332698,6.0,Low,Wet,5620.0
568.0,2024-01-24T15:00Z,London,Southwark,2184.0,19.75998863091977,6.0,Low,Wet,755.0
569.0,2099-00-00 99:99,,,4138.0,17.97069852905416,7.0,,,6713.0
570.0,24/01/2024 05PM,,,3138.0,41.022897335141764,0.0,Low,,44131.0
571.0,TBD,London,,3502.0,11.416878131586062,1.0,Medium,,1958.0
572.0,2024-01-24T19:00Z,,Islington,2472.0,-4.560703057639794,8.0,Low,Snowy,5384.0
573.0,2024-01-24T20:00Z,London,Kensington,4348.0,67.50698718972622,44.0,Medium,Damaged,7177.0
,TBD,London,Southwark,3923.0,48.93416372755827,9.0,Low,Wet,3347.0
575.0,2099-00-00 99:99,London,Islington,1952.0,17.404878446026352,0.0,Medium,,6771.0
576.0,24/01/2024 11PM,London,Kensington,651.0,114.5587332086548,9.0,,Damaged,7675.0
577.0,2024-01-25T00:00Z,,Kensington,1441.0,18.97504688292451,1.0,High,Dry,7502.0
578.0,25/01/2024 01AM,,Chelsea,2742.0,52.089341053016845,26.0,Medium,Wet,2348.0
579.0,25/01/2024 02AM,,Kensington,3011.0,111.27472305788402,9.0,Low,Wet,8758.0
580.0,25/01/2024 03AM,London,Islington,23463.0,65.55086011006208,5.0,Medium,Dry,3659.0
581.0,2024-01-25T04:00Z,,Kensington,1806.0,59.5012992929189,8.0,Medium,Damaged,1003.0
582.0,2024-01-25 05:00,London,Camden,3064.0,25.543906744395564,6.0,Medium,Damaged,4015.0
583.0,25/01/2024 06AM,,Chelsea,3744.0,65.87270826212817,0.0,,Snowy,1688.0
584.0,2024-01-25 07:00,,Southwark,11561.0,47.663831061275,9.0,High,Wet,1297.0
585.0,2024-01-25 08:00,London,Chelsea,3740.0,68.04412127915978,8.0,Low,Wet,5437.0
586.0,TBD,,Kensington,4547.0,36.88313014737801,6.0,,Wet,3444.0
587.0,2024-01-25 10:00,,Islington,2251.0,76.40221054395612,0.0,Low,Damaged,1919.0
588.0,2024-01-25T11:00Z,,Kensington,4782.0,113.8489187992144,8.0,,Dry,2489.0
589.0,2024-01-25 12:00,,Islington,3561.0,16.320999470980986,0.0,Medium,Wet,6831.0
590.0,TBD,London,Camden,1036.0,-15.79252413704264,8.0,,Snowy,8422.0
591.0,25/01/2024 02PM,London,,1983.0,-8.807298197891644,2.0,High,Damaged,5021.0
592.0,2024-01-25T15:00Z,London,,27053.0,119.27545451131874,4.0,Low,Snowy,167.0
593.0,2024-01-25T16:00Z,London,Southwark,392.0,103.03625466913383,7.0,,Dry,7536.0
594.0,,,Chelsea,4910.0,79.76567074749593,7.0,Low,Snowy,7186.0
595.0,2024-01-25 18:00,London,Chelsea,25018.0,-4.11233288850768,9.0,,Wet,1951.0
596.0,2024-01-25T19:00Z,,Islington,28383.0,72.54573627607138,7.0,,Wet,6785.0
